217X-PET,CHRISTMAS PET DISH BOWL MAT,"2 Designs - 60% Cotton - 40% Polyester - Cotton Backing
 Size: 13""X19""
 Case Pack: 48
 Price: $ 3.00
",$144.00,instock,https://www.livingfashions.com/wp-content/uploads/217x-pet.jpg
124-P,HOLIDAY PRINTED PLACEMAT,"Size: 13""x19"" - 4 Designs
 Case Pack : 144
 Price : $ 0.95 
 Match with 924-RX
",$136.80,instock,https://www.livingfashions.com/wp-content/uploads/124-p.jpg
8925-PKC,"3PK Christmas Kitchen Towel, Potholder & Cookie Cutter","Set of 3 - 4 Designs 
 PH (8""x8"") / KT(15""x25"")
 Case Pack: 48
 Price: $ 2.75 each
",$132.00,instock,https://www.livingfashions.com/wp-content/uploads/8925-pkc.jpg
5425-TS,"CHRISTMAS TREE SKIRT 54"" ROUND","4 Designs - Tapestry Weave - Header / Hanger display
 Size: 54"" Round
 Case Pack: 12
 Price: $10.00 each
",$120.00,instock,https://www.livingfashions.com/wp-content/uploads/5425-ts.jpg
548-KPS,SANTA TAPESTRY KITCHEN SET,"Case Pack: 144
 Price: $0.95 each
 72 PlaceMat (13x19""), 48 Kitchen Towel (15x25""), 12 Oven Mitt (12""), 12 Pot Holder (7x7"")
 *Case pack includes individual pieces, not packed as a set*
",$136.80,instock,https://www.livingfashions.com/wp-content/uploads/548-kps.jpg
971-RX,"CHRISTMAS CHEER TAPESTRY RUNNER 72"" ","4 Designs - Size:13 x 72""
 Case Pack: 48
 Price: 3.70 each
 Match with item 171-P
",$177.60,instock,https://www.livingfashions.com/wp-content/uploads/971-rx.jpg
7520-BK,5PK BARMOP KITCHEN TOWEL,"5 Pack Set - Asst Colors
 16""X19"" - 74g
 Case Pack: 24
 Unit Price: $ 4.00 each
 Match with 6521-BD
",$96.00,instock,https://www.livingfashions.com/wp-content/uploads/7520-bk.jpg
6521-BD,6PK BARMOP DISHCLOTH,"6 Pack Set - Asst Colors
 12""X12"" - 35g
 Case Pack: 48
 Unit Price: $ 2.50 each
 Match with 7520-BK
",$120.00,instock,https://www.livingfashions.com/wp-content/uploads/6521-bd.jpg
5812-KT,S/2PK RIBBED KITCHEN TOWEL,"2 Pack; 4 colors
 18"" x 28"" - Weight: 115g
 Case Pack: 48
 Unit Price : $3.00 each
 Match with 4812-DC
",$144.00,outofstock,https://www.livingfashions.com/wp-content/uploads/5812-kt.jpg
4812-DC,S/4 RIBBED DISHCLOTH,"4 Pack Set - 4 Colors - Weight: 40g
 Size: 12""X12"" 
 Case Pack: 48
 Price: $ 2.00
 Match with Item 5812-KT
",$96.00,instock,https://www.livingfashions.com/wp-content/uploads/4812-dc.jpg
1980-WC,2PK WASH CLOTH ,"4 colors - Weight: 108g
 Size: 12"" x 12""
 Case Pack: 72
 Price: $1.05
 Match with 1970-HT, 1960-BT
",$75.60,instock,https://www.livingfashions.com/wp-content/uploads/1980-wc.jpg
1960-BT,BATH TOWEL ,"4 Colors - Weight: 10 lbs/dzn
 Size: 24"" x 48""
 Case Pack: 24
 Price: $ 5.00 
 Match with 1970-HT, 1980-WC
",$120.00,instock,https://www.livingfashions.com/wp-content/uploads/1960-bt.jpg
5112-SKT,2PK KITCHEN TOWELS WITH WOODEN SPOON,"Set of 2 - 4 Designs
 15""X25"" , Spoon - 12.5""
 Case Pack : 48
 Price : $ 2.50 each
",$120.00,instock,https://www.livingfashions.com/wp-content/uploads/5112-skt.jpg
807-R,GATHER TAPESTRY TABLE RUNNER,"4 Designs - 13"" x 48""
 Case Pack: 48
 Unit Price: $ 3.00 each
 Match with 107-P
  
 ""Blessed""
 ""Gather""
 ""Together, Family, Love""
 ""Our Nest is Best""
",$144.00,instock,https://www.livingfashions.com/wp-content/uploads/807-r.jpg
107-P,GATHER TAPESTRY PLACEMATS,"4 Designs - Size: 13"" x 19""
 Case Pack: 96
 Price: $ 0.95
 Match with item 807-R
",$91.20,instock,https://www.livingfashions.com/wp-content/uploads/107-p.jpg
9998-HT,HAND TOWEL WITH VISCOSE BORDER,"1 pack; 6 Colors
 15"" x 25""
 Case Pack: 72
 Unit Price: $1.05 each
 Weight: 2.4 lbs/dzn
  
 Match with 8110-WC, 1330-BT
",$75.60,instock,https://www.livingfashions.com/wp-content/uploads/9998-ht.jpg
8110-WC,2PK WASH CLOTH,"2 Pack; 6 colors
 12"" x 12"" - 1.19 lbs/dzn
 Case Pack: 72
 Unit Price: $ 1.05 each
 Match with 9998-HT, 1330-BT
",$75.60,instock,https://www.livingfashions.com/wp-content/uploads/8110-wc.jpg
240-KT,TWISTED DESIGNS FLOURSACK TOWEL,"5 Designs - Flour Sack
 Size -16""x28""
 Case Pack: 60
 Price: $ 1.45 each
",$87.00,instock,https://www.livingfashions.com/wp-content/uploads/240-kt.jpg
1490-KT,KITCHEN TOWEL,"1 Pack; 4 colors
 15"" x 25"" - Weight: 100g
 Case Pack: 72
 Unit Price : $1.05 each
 Match with Item 1581-DC
",$75.60,instock,https://www.livingfashions.com/wp-content/uploads/1490-kt.jpg
651-OP,WINE PRINTED OVENMITT & POTHOLDER,"3 Designs - 36 OvenMitts , 36 PotHolders
 Case Pack: 72
 Unit Price: $ 0.95 each
 Match with Item 351-KT
",$68.40,instock,https://www.livingfashions.com/wp-content/uploads/651-op.jpg
351-KT,WINE PRINTED KITCHEN TOWEL,"3 Designs
 15"" x 25""
 Case Pack: 72
 Unit Price: $ 0.95 each
 Match with Item 651-OP
",$68.40,instock,https://www.livingfashions.com/wp-content/uploads/351-kt.jpg
1581-DC,DISHCLOTH,"2 Pack Set; 4 Colors
 12"" x 12"" -  38g 
 Case Pack: 72
 Unit Price: $1.05 each
 Match with Item 1490-KT
",$75.60,outofstock,https://www.livingfashions.com/wp-content/uploads/1581-dc.jpg
8553-SKT,S/2 FALL SPOON & TEA TOWEL SET,"Set of 2 - 4 Designs
 Size: 16""X26""
 Case Pack : 48
 Unit Price : $2.75 each
",$132.00,instock,https://www.livingfashions.com/wp-content/uploads/8553-skt.jpg
606-KS,GIVE THANKS FALL KITCHEN ITEMS,"48 KitchenTowel, 12 PotHolder, 12 OvenMitt
 Size: KT-15x25”, PH-7x7"", OM - 7x12”
 Case Pack: 72
 Unit Price: $ 0.95 each
 *Case pack includes individual pieces, not packed as a set*
",$68.40,instock,https://www.livingfashions.com/wp-content/uploads/606-ks.jpg
7093-PKC,"3PK Potholder, Kitchen Towel & Cookie Cutter","4 Designs - Set of 3
 PH - 8""x8"" / KT - 15""x25""
 Case Pack: 48
 Price: $ 2.50 each
  
 ""Bee Kind""
 ""Everyday is a Blessing""
",$120.00,instock,https://www.livingfashions.com/wp-content/uploads/7093-pkc.jpg
372-KT,Fall Woven Tea Towel,"4 Designs - Embroidery & Patch
 Size: 16""X28""
 Case Pack: 60
 Unit Price: $ 1.70 each
",$102.00,instock,https://www.livingfashions.com/wp-content/uploads/372-kt.jpg
879-RF,"FALL PRINTED TABLE RUNNER 54""","Size: 13"" x 54"" - 4 Designs 
 Case Pack: 48
 Unit Price: $ 2.75 each
 Match with 179-P
",$132.00,instock,https://www.livingfashions.com/wp-content/uploads/879-rf.jpg
1031-KT,2PK HALLOWEEN EMBROIDERED & CHECK KITCHEN TOWEL,"Set of 2 - 4 Designs
 Item Size: 15"" x 25""
 Case Pack: 48
 Unit Price: $2.10 each
",$100.80,instock,https://www.livingfashions.com/wp-content/uploads/1031-kt.jpg
881-RF,"54"" HALLOWEEN TAPESTRY TABLE RUNNER","4 Designs
 Size: 13""x54""
 Case Pack : 48
 Unit Price : $2.75 each
 Match with 181-P
",$132.00,instock,https://www.livingfashions.com/wp-content/uploads/881-rf.jpg
925-OP,CHRISTMAS WOVEN OVEN MITT & POT HOLDER,"4 Designs - Plaid Pattern
 OM: 36 pcs / PH: 36 pcs
 Case Pack: 72
 Price:$ 0.95 each
 Match Item with 725-KT, 625-MM, 125-P
",$68.40,instock,https://www.livingfashions.com/wp-content/uploads/925-op.jpg
725-KT,CHRISTMAS WOVEN KITCHEN TOWEL,"Size: 15"" X 25"" - 4 Designs - Plaid Pattern
 Case Pack: 72
 Price:$ 0.95 each
 Match Item with 925-OP, 625-MM, 125-P
",$68.40,instock,https://www.livingfashions.com/wp-content/uploads/725-kt.jpg
625-MM,2PK CHRISTMAS WOVEN MINI OVEN MITT,"2 Pack Set - 4 Designs - Plaid Pattern
 Size: 7.5"" X 5"" - 85g/pc
 Case Pack: 24
 Price:$ 3.70 
 Match Item with 725-KT & 925-OP
",$88.80,instock,https://www.livingfashions.com/wp-content/uploads/625-mm.jpg
812-CB,SAYINGS PRINTED CANVAS TOTE BAG,"4 Designs - 14"" x 16""
 Case Pack: 72
 Unit Price: $1.05
",$75.60,instock,https://www.livingfashions.com/wp-content/uploads/812-cb.jpg
880-DB,BUFFALO CHECK DISPENSER BAG ,"4 Designs - 6.5"" x 15""
 Case Pack:  72 pc
 Unit Price: $0.95 each
",$68.40,instock,https://www.livingfashions.com/wp-content/uploads/880-db.jpg
729-DB,EVERYDAY PRINTED DISPENSER BAG ,"4 Designs - 6.5"" x 15""
 Case Pack:  72 
 Unit Price: $0.95 each
",$68.40,instock,https://www.livingfashions.com/wp-content/uploads/729-db.jpg
5125-TH,CHRISTMAS JACQUARD COTTON THROW,"3 Designs - 750-775g
 Item Size: 50""x 60""
 Case Pack: 12
 Price: $ 8.00 
",$96.00,instock,https://www.livingfashions.com/wp-content/uploads/5125-th.jpg
9525-DS,CHRISTMAS DRAFT STOPPER,"4 Designs - Tapestry Woven
 Item Size: 4""x 36""
 Case Pack: 12
 Price: $ 6.00 each
",$72.00,instock,https://www.livingfashions.com/wp-content/uploads/9525-ds.jpg
5311-KT,3PK POPCORN TERRY STRIPE KITCHEN TOWEL,"3 Pack Set, 4 Colors 
 Size: 16""X26"" -Pos/Neg 120g
 Case Pack: 24
 Unit Price: $ 4.00 each
 Match with Item 6311-DC
",$96.00,instock,https://www.livingfashions.com/wp-content/uploads/5311-kt.jpg
429-R,MAGNOLIA WOVEN RUNNER,"4 Colors - Cotton
 13"" x 48""
 Case Pack: 48
 Unit Price: $ 3.00 each
 Match with Item 129-P
",$144.00,instock,https://www.livingfashions.com/wp-content/uploads/429-r.jpg
129-P,MAGNOLIA WOVEN PLACEMAT,"4 Colors - 13"" x 19""
 Case Pack: 96
 Unit Price: $ 0.95 each
 Match with Item 429-R
",$91.20,instock,https://www.livingfashions.com/wp-content/uploads/129-p.jpg
6311-DC,6PK POPCORN TERRY STRIPE DISHCLOTH,"6 Pack Set - 4 Colors 
 12""X12"" - Pos/Neg 45g
 Case Pack: 24
 Unit Price: $ 3.50 each
 Match with Item 5311-KT
",$84.00,instock,https://www.livingfashions.com/wp-content/uploads/6311-dc.jpg
3822-KT,CHEVRON STRIPE TERRY KITCHEN TOWEL,"2 Pack; 4 Colors 
 16"" X 26"" - Weight: 100g
 Case Pack: 48
 Unit Price: $ 2.50 each
 Match with Item 4822-DC
",$96.00,instock,https://www.livingfashions.com/wp-content/uploads/3822-kt.jpg
211-KT,COASTAL DECOR PRINTED KITCHEN TOWEL,"5 Designs - Flour Sack
 Size - 16""x28"" - Flour Sack
 Case Pack: 60
 Price: $1.45 
",$87.00,instock,https://www.livingfashions.com/wp-content/uploads/211-kt.jpg
4221-MB,MAGAZINE TOTE BAG ,"4 Designs
 15.5"" x 15"" x 4""
 Case Pack: 48
 Unit Price:  $3.00 each
  
 ""He Sees Us, He Loves Us, He Hears Us""
 ""Mom Life is the Best Life""
 ""Bloom Where You are Planted
 ""Sunflower Vase""
",$144.00,instock,https://www.livingfashions.com/wp-content/uploads/4221-mb.jpg
2288-KT,S/2 SENTIMENT POM POM KITCHEN TOWEL,"2 Pack Set, 1 White Herringbone, 1 Dyed Waffle
 4 Designs - Size: 16"" x 28""
 Case Pack: 48
 Unit Price: $3.00 each
",$144.00,instock,https://www.livingfashions.com/wp-content/uploads/2288-kt.jpg
187-P,GINGHAM CHECK PLACEMAT ,"3 Colors - Burgandy, Navy Blue,  Black on Khaki Base
 Item Size - 13"" X 19""
 Case Pack: 72
 Unit Price: $ 0.95 each
 Match with 887-R
",$68.40,instock,https://www.livingfashions.com/wp-content/uploads/187-p.jpg
488-DC,2PK BUFFALO PLAID DISH CLOTH ,"4 Colors - 100% Cotton
 Size : 12""x12"" 
 Case Pack: 72
 Price: $ 0.95
 Match with item 388-KT, 688-OP, 188-P, 988-AP & 888-R
",$68.40,instock,https://www.livingfashions.com/wp-content/uploads/488-dc.jpg
388-KT,1PK BUFFALO PLAID WOVEN KITCHEN TOWEL," 4 Colors - Item Size: 15""x25"" - 100% Cotton
 Case Pack: 72
 Unit Price: $ 0.95 each
 Match with item 688-OP, 188-P, 988-AP & 888-R
",$68.40,instock,https://www.livingfashions.com/wp-content/uploads/388-kt.jpg
688-OP,BUFFALO PLAID OVENMITS & POTHOLDERS SET,"4 Colors; 36 Ovenmits and 36 Potholders
 Case Pack: 72
 Unit Price: $0.95 each
 Match with item 388 KT, 488-DC, 188-P, 988-AP & 888-R
",$68.40,instock,https://www.livingfashions.com/wp-content/uploads/688-op.jpg
188-P,BUFFALO PLAID WOVEN PLACEMAT,"4 Colors - Size : 13"" X 19"" - 100% Cotton
 Case Pack: 72
 Unit Price: $ 0.95 each
 Match with item 388-KT, 488-DC, 688-OP, 988-AP & 888-R
",$68.40,instock,https://www.livingfashions.com/wp-content/uploads/188-p.jpg
887-R,"48"" GINGHAM CHECK TABLE RUNNER","3 Colors - Burgundy, Black, Blue on Khaki Base
 Item Size - 13""x48""
 Case Pack: 36
 Unit Price: $3.00 each
 Match with 187-P 
",$108.00,instock,https://www.livingfashions.com/wp-content/uploads/887-r.jpg
287-KS,CLASSIC WOVEN KITCHEN ITEMS,"Kitchen Towel, Pot Holder, Oven Mitt 
 3 Designs (Plaid, Check, Stripes) on a Khaki Base
 3 Colors (Burgundy, Navy Blue, Black)
 Case Pack: 144
 Unit Price: $ 0.95 each
 *Case pack includes individual pieces, not packed as a set*
",$136.80,instock,https://www.livingfashions.com/wp-content/uploads/287-ks.jpg
387-KT,CLASSIC WOVEN KITCHEN TOWEL ,"3 Designs (Plaid, Check, Stripes) on Khaki Base
 3 Colors ( Burgundy, Navy Blue, Black)
 Item Size - 15"" X 25"" 
 Case Pack: 72
 Unit Price: $0.95 each
",$68.40,instock,https://www.livingfashions.com/wp-content/uploads/387-kt.jpg
207-KT,VINTAGE SAYINGS TEA TOWELS ,"5 Assorted Designs
 Size -16"" X 26""
 Case Pack: 60
 Price: $ 1.45
",$87.00,instock,https://www.livingfashions.com/wp-content/uploads/207-kt.jpg
216-KT,LOVE MY DOG PRINTED KITCHEN TOWEL,"5 Designs - Herringbone
 Size- 16""x28""
 Case Pack: 60
 Price: $ 1.45 each
",$87.00,instock,https://www.livingfashions.com/wp-content/uploads/216-kt.jpg
212-KT,FUNNY POM POM PRINTED KITCHEN TOWEL,"5 Designs - Herringbone
 Size - 16""x28""
 Case Pack: 60
 Price: $1.55
",$93.00,instock,https://www.livingfashions.com/wp-content/uploads/212-kt.jpg
088-KT,FUNNY WITTY SAYINGS KITCHEN TOWELS,"6 Designs - 15""x25""
 Case Pack: 72
 Unit Price: $ 1.05 each
 Flat Woven Material
  
 ""Don't Be Afraid to Take Whisks""
 ""Homemade with Love""
 ""If I Have to Stir it, It's Homemade""
 ""Im so Grateful for My Children""
 ""Many Have Eaten here, Few Have Died""
 ""Wine Is Cheaper than Therapy""
",$75.60,outofstock,https://www.livingfashions.com/wp-content/uploads/088-kt.jpg
215-KT,LOVE MY HOME PRINTED KITCHEN TOWEL,"5 Designs - Flour Sack
 Size - 16""x28""
 Case Pack: 60
 Price: $1.45 
",$87.00,instock,https://www.livingfashions.com/wp-content/uploads/215-kt.jpg
5667-DC,3 PK WHITE BARMOP DISH CLOTH,"3 Pack Set, White Color
 12"" X 12"" - 35g
 Case Pack: 72
 Unit Price: $1.50 each
",$108.00,instock,https://www.livingfashions.com/wp-content/uploads/5667-dc.jpg
2357-KT,SONOMA WOVEN KITCHEN TOWEL,"2 Pack; 4 Colors
 16"" X 26"" - Weight: 70g/90g
 Case Pack: 48
 Unit Price: $ 1.95 each
",$93.60,instock,https://www.livingfashions.com/wp-content/uploads/2357-kt.jpg
SC-KT,SOUTH CAROLINA STATE KITCHEN TOWEL,"Size: 16""x 28""
 Case Pack: 24
 Price: $ 2.00
 Floursack Material
",$48.00,instock,https://www.livingfashions.com/wp-content/uploads/sc-kt.jpg
TN-KT,TENNESSEE STATE KITCHEN TOWEL,"Size: 16""x 28""
 Case Pack: 24
 Price: $ 2.00 each
 Floursack Material
",$48.00,instock,https://www.livingfashions.com/wp-content/uploads/tn-kt.jpg
NC-KT,NORTH CAROLINA STATE KITCHEN TOWEL,"Size: 20"" X  28""
 Case Pack: 24
 Price: $2.00
 Floursack Material
",$48.00,instock,https://www.livingfashions.com/wp-content/uploads/nc-kt.jpg
IN-KT,INDIANA STATE KITCHEN TOWEL,"Size: 20"" X  28""
 Case Pack: 24
 Price: $2.00
 Floursack Material
",$48.00,instock,https://www.livingfashions.com/wp-content/uploads/in-kt.jpg
GA-KT,GEORGIA STATE KITCHEN TOWEL,"Size: 16""x 28""
 Case Pack: 24
 Price: $ 2.50
 Floursack Material
",$48.00,instock,https://www.livingfashions.com/wp-content/uploads/ga-kt.jpg
VA-KT,VIRGINIA STATE KITCHEN TOWEL,"Size: 20"" X  28""
 Case Pack: 24
 Price: $ 2.00
 Floursack Material
",$48.00,outofstock,https://www.livingfashions.com/wp-content/uploads/va-kt.jpg
MI-KT,MICHIGAN STATE KITCHEN TOWEL,"Size: 16""x28""
 Case Pack: 24
 Price: $2.00
 Floursack Material
",$48.00,instock,https://www.livingfashions.com/wp-content/uploads/mi-kt.jpg
CA-KT,CALIFORNIA STATE KITCHEN TOWEL,"Size: 20""x 28""
 Case Pack: 24
 Price: $ 2.00
 Floursack Material
",$48.00,instock,https://www.livingfashions.com/wp-content/uploads/ca-kt.jpg
TX-KT,TEXAS STATE KITCHEN TOWEL,"Size: 16""x 28""
 Case Pack: 24
 Price $ 2.00
 Floursack Material
",$48.00,instock,https://www.livingfashions.com/wp-content/uploads/tx-kt.jpg
OH-KT,OHIO STATE KITCHEN TOWEL,"Size: 20 x 28""
 Case Pack: 24
 Price: $2.00
 Floursack Material
",$48.00,instock,https://www.livingfashions.com/wp-content/uploads/oh-kt.jpg
PA-KT,PENNSYLVANIA STATE KITCHEN TOWEL,"Size: 20"" X  28""
 Case Pack: 24
 Price: $ 2.00
 Floursack Material
",$48.00,instock,https://www.livingfashions.com/wp-content/uploads/pa-kt.jpg
X2512-KT,2PK CHRISTMAS KITCHEN TOWEL,"2 Pack Set- 1 Printed Design , 1 Red Kitchen Towel
 Size: 16"" x 28""
 Case Pack: 48
 Price: $3.00 each
",$144.00,instock,https://www.livingfashions.com/wp-content/uploads/x2512-kt.jpg
9112-SKT,S/2 HOLIDAY SPOON & TEA TOWEL SET,"Set of 2 - 4 Designs
 Size: 16"" X 26""
 Case Pack : 48
 Price : $ 2.75 
",$132.00,instock,https://www.livingfashions.com/wp-content/uploads/9112-skt.jpg
438-KT,CHRISTMAS TIE KITCHEN TOWEL,"4 Assorted Designs  
 Size: 16"" x 18"" x 3.5""
 Case Pack: 72
 Unit Price: $1.10 each
",$79.20,instock,https://www.livingfashions.com/wp-content/uploads/438-kt.jpg
8251-PK,S/2 HOLIDAY POTHOLDER & 1 KITCHEN TOWEL SET,"2 Pack Set - 4 Designs
 KT (15""x25"") PH (8""x8"")
 Case Pack: 48
 Unit Price: $ 2.50 each
",$120.00,instock,https://www.livingfashions.com/wp-content/uploads/8251-pk.jpg
954-RX,CHRISTMAS TAPESTRY RUNNER,"4 Designs - Size : 13"" X 72""
 Case Pack: 48
 Price: $3.70 each
 Match with item 154-P
",$177.60,instock,https://www.livingfashions.com/wp-content/uploads/954-rx.jpg
917-RS,"54"" SNOWMAN & WINTER RUNNER","4 Designs - Size:13"" X 54""
 Case Pack: 48
 Price:$ 2.70 
 Match with item 117-P
",$129.60,instock,https://www.livingfashions.com/wp-content/uploads/917-rs.jpg
2129-SS,CHRISTMAS SANTA SACK,"4 Designs - Bag to Hold Gifts
 Item Size: 14""x 18"" 
 Case Pack: 24
 Price: $ 2.50 
",$60.00,instock,https://www.livingfashions.com/wp-content/uploads/2129-ss.jpg
146-P,HOLIDAY PLAID WOVEN PLACEMAT,"13""x19"" - 4 Designs
 Case Pack : 144
 Unit Price : $ 0.95 each
",$136.80,instock,https://www.livingfashions.com/wp-content/uploads/146-p.jpg
392-KT,Halloween Printed Kitchen Towel,"6 Designs
 Size: 15""x25"" 
 Case Pack: 72
 Price: $0.95 each
",$68.40,instock,https://www.livingfashions.com/wp-content/uploads/392-kt.jpg
356-KT,WINTER HOLIDAY PRINTED KITCHEN TOWEL,"Size: 15"" X 25"" -  6 Designs
 Case Pack: 72
 Unit Price:$ 0.95 each
",$68.40,instock,https://www.livingfashions.com/wp-content/uploads/356-kt.jpg
6225-PK,FALL 2PK POT HOLDER & KITCHEN TOWEL SET,"Set of 2 - 4 Designs
 Size: KT -15""x25"" , PH - 8""x8""
 Case Pack: 48
 Unit Price: $ 2.50 each
",$120.00,instock,https://www.livingfashions.com/wp-content/uploads/6225-pk.jpg
965-AP,HOLIDAY PRINTED COTTON APRONS,"4 Designs - Size: 19"" x 30""
 Case Pack: 48
 Unit Pack: $ 1.70 each
",$81.60,instock,https://www.livingfashions.com/wp-content/uploads/965-ap.jpg
937-WB,CHRISTMAS SAYINGS COTTON WINE BAG   ,"4 Designs - Printed
 Size: 5.5""x14""
 Case Pack: 72
 Unit Price: $ 0.95 each
",$68.40,instock,https://www.livingfashions.com/wp-content/uploads/937-wb.jpg
3125-KT,2PK CHRISTMAS FLOURSACK TOWEL,"2 Pack Set - 4 Designs
 Size: 15""x25""
 Case Pack: 48
 Price: $ 1.95 each
",$93.60,instock,https://www.livingfashions.com/wp-content/uploads/3125-kt.jpg
924-AP,Fall Printed Cotton Apron,"4 Designs
 Size: 19""x30""
 Case Pack: 48
 Unit Price: $ 1.70 each
",$81.60,instock,https://www.livingfashions.com/wp-content/uploads/924-ap.jpg
F241-KT,S/2 Fall Festive Kitchen Towel Set,"Set of 2 - 4 Designs
 Size: 16"" x 28"" 
 Case Pack : 48
 Unit Price : $ 3.00 each
",$144.00,instock,https://www.livingfashions.com/wp-content/uploads/f241-kt.jpg
H899-CB,HALLOWEEN TREAT BAGS,"4 Designs
 Size- 14""x16"" 
 Case Pack: 72
 Unit Price : $ 0.95 each
",$68.40,instock,https://www.livingfashions.com/wp-content/uploads/h899-cb.jpg
338-KT,FALL TIE KITCHEN TOWEL,"4 Designs  
 Size - 16"" x 18"" x 3.5""
 Case Pack: 72
 Unit Price: $1.10 each
",$79.20,instock,https://www.livingfashions.com/wp-content/uploads/338-kt.jpg
5221-KT,CHRISTMAS FUNNY SAYING FLOURSACK,"Size: 15""x25"" - 6 Designs
 Case Pack: 72
 Price: $ 0.95 each
",$68.40,instock,https://www.livingfashions.com/wp-content/uploads/5221-kt.jpg
9825-AP,HOLIDAY PREMIUM WOVEN APRON,"4 Designs - 1 Pocket Pouch
 Size: 24""x30""
 Case Pack: 36
 Unit Price: $ 3.20 each
",$115.20,instock,https://www.livingfashions.com/wp-content/uploads/9825-ap.jpg
2994-KT,FOUTA PRINTED KITCHEN TOWEL,"2 Pack Set - 4 Designs - 16""x26""
 Case Pack: 48
 Unit Price: $5.00 each
  
 ""When Life Gives You Lemons Make Lemonade""
 ""This Kitchen is Seasoned with Love""
 ""Kitchen Rules""
 ""I Love Cooking with Wine'
",$240.00,instock,https://www.livingfashions.com/wp-content/uploads/2994-kt.jpg
TOT 517,TOTE BAG WITH FOLDED BOTTOM GUSSET,"Natural Beige -100% Cotton Canvas
 14""x11.5""x2.5”
 Case Pack: 72
 Unit Price: $ 1.00 Each
",$72.00,instock,https://www.livingfashions.com/wp-content/uploads/tot 517.jpg
TOT 2519,TOTE BAG MINI NATURAL BEIGE 5PK,"Set of 5 - 6"" X 5.5""
 100% Cotton Canvas
 Case Pack: 48
 Unit Price: $ 2.25 Each
",$108.00,instock,https://www.livingfashions.com/wp-content/uploads/tot 2519.jpg
IL-KT,ILLINOIS STATE KITCHEN TOWEL,"Size: 20""x 28""
 Case Pack: 24
 Price: $ 2.00
 Floursack Material
",$48.00,instock,https://www.livingfashions.com/wp-content/uploads/il-kt.jpg
WED-218,POUCH WITH ZIPPER - SILVER BRIDESMAID DESIGN,"6.5"" X 9"", 260-270 GSM
 Case Pack: 48
 Unit Price: $ 1.15 each
",$55.20,instock,https://www.livingfashions.com/wp-content/uploads/wed-218.jpg
992-RX,"54"" CHENILLE CHRISTMAS RUNNER","4 Designs - Size: 13"" X 54""
 Case Pack: 48
 Unit Price: $ 3.50 each
 Match with item 192-P
",$168.00,instock,https://www.livingfashions.com/wp-content/uploads/992-rx.jpg
FBRD-PM,"COTTON BRAIDED FALL PLACEMAT 14""","Size: 14"" Round - 4 Designs
 Case Pack: 48
 Unit Price: $1.70 each
",$81.60,instock,https://www.livingfashions.com/wp-content/uploads/fbrd-pm.jpg
CBRD-PM,COTTON BRAIDED XMAS PLACEMAT,"4 Designs - 14"" Round
 Case Pack: 48
 Price: $2.00 each
",$96.00,instock,https://www.livingfashions.com/wp-content/uploads/cbrd-pm.jpg
884-RF,"FALL TAPESTRY RUNNER 54""","4 Designs -
 Size: 13""x54""
 Case Pack : 48
 Unit Price : $ 2.75 each
 Match with 184-P
",$132.00,instock,https://www.livingfashions.com/wp-content/uploads/884-rf.jpg
1156-R,CHATHAM COTTON WOVEN RUG,"20""x 32""
 Case Pack: 24
 Unit Price: $ 4.50 each
",$108.00,instock,https://www.livingfashions.com/wp-content/uploads/1156-r.jpg
1144-R,PHOENIX COTTON WOVEN RUG,"20""x 32""
 Case Pack: 24
 Unit Price: $ 4.50 each
",$108.00,instock,https://www.livingfashions.com/wp-content/uploads/1144-r.jpg
1193-R,SEDONA COTTON WOVEN RUG,"20""x 32""
 Case Pack: 24
 Unit Price: $ 4.50 each
",$108.00,instock,https://www.livingfashions.com/wp-content/uploads/1193-r.jpg
1182-R,DIAMOND COTTON WOVEN RUG,"20""x 32""
 Case Pack: 24
 Unit Price: $ 4.50 each
",$108.00,instock,https://www.livingfashions.com/wp-content/uploads/1182-r.jpg
1131-R,CHINDI DENIM RUG,"20""x 32""
 Case Pack: 24
 Unit Price: $ 4.50 each
",$108.00,instock,https://www.livingfashions.com/wp-content/uploads/1131-r.jpg
1122-R,CHINDI LEATHER RUG,"20""x 32""
 Case Pack: 24
 Unit Price: $ 4.50 each
",$108.00,instock,https://www.livingfashions.com/wp-content/uploads/1122-r.jpg
2472-R,CHINDI RAINBOW RUNNER RUG,"24""x 72""
 Case Pack: 12
 Unit Price: $ 7.00 each
",$84.00,instock,https://www.livingfashions.com/wp-content/uploads/2472-r.jpg
FTAP-HR,FALL HARVEST TAPESTRY HEARTH RUG,"4 Designs
 Item Size: 20""x29""
 Case Pack: 24
 Unit Price: $4.50 each
",$108.00,instock,https://www.livingfashions.com/wp-content/uploads/ftap-hr.jpg
27991-KT,2PK SONOMA STRIPE KITCHEN TOWELS,"2 Pack Set - 4 Colors - Red, Grey, Tan, Navy
 20""x28""
 Case Pack: 36
 Unit Price: $ 3.00 each
",$108.00,instock,https://www.livingfashions.com/wp-content/uploads/27991-kt.jpg
617-OP,ROOSTER PRINTED OVENMITS & POTHOLDERS SET,"3 Designs; 36 Ovenmits and 36 Potholders
 Case Pack: 72
 Unit Price: $ 0.95 each
 Match with 317-KT
",$68.40,instock,https://www.livingfashions.com/wp-content/uploads/617-op.jpg
